,symptoms,treatments,drugs,bodyparts
645,"['pulmonary stenosis', 'communicable diseases', 'raine syndrome', 'hamman-rich syndrome', 'psoriasis', 'hepatorenal syndrome', 'liver diseases', 'acute gastroenteritis', 'geroderma osteodysplastica', 'severe acute respiratory syndrome', 'asthma', 'recurrent disease', 'gray platelet syndrome', 'multi-infarct dementia', 'carpal tunnel syndrome', 'chronic obstructive airway disease', 'cancer-associated retinopathy', 'testicular regression syndrome', 'premature chromatid separation trait', 'gonorrhea', 'chronically ill', 'oculocerebrocutaneous syndrome', 'malignant hyperpyrexia due to anesthesia', ""little's disease"", 'lung diseases, obstructive', 'stuve-wiedemann syndrome', 'juvenile-onset still disease', 'hiv-infection (aids/arc)', 'disease', 'signs and symptoms', 'agitation', 'gastrointestinal gas', 'upset stomach', 'coughing', 'sighing respiration', 'tremor']","['home childbirth', 'single embryo transfer', 'transplantation', 'induced abortion (procedure)', 'directly observed therapy', 'tannenbaum electroanalgesia method', 'laparotomy', 'discussion (procedure)', 'transplantation of liver', 'modest-temperature hyperthermia', 'total androgen blockade', 'drilling - action', 'chemotherapy regimen', 'quarantine', 'surgical and medical procedures', 'incision and drainage', 'reminding', 'bleomycin/methotrexate/vincristine protocol', 'vertical-banded gastroplasty', 'stimulation procedure', 'anterior decompression of shoulder joint', 'obstetric delivery', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'isolation procedure', 'hac protocol', 'exercise pain management']",[],"['respiratory diaphragm', 'heart', 'inferior esophageal sphincter structure', 'tooth root structure', 'hand', 'liver', 'tooth structure', 'entire face', 'kidney', 'midbrain structure', 'entire elbow region', 'organ', 'structure of supraoptic nucleus', 'structure of putamen', 'bony process', 'downy hair', 'foot']"
646,"['chronic otitis media', 'coronavirus infections']",['peritoneal dialysate (treatment)'],[],[]
647,"['gonorrhea', 'geroderma osteodysplastica', 'interstitial emphysema', 'lung diseases, obstructive', 'chronic obstructive airway disease', 'coronavirus infections']","['modest-temperature hyperthermia', 'anterior decompression of shoulder joint', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'removal by grinding']",[],"['structure of lacteal', 'structure of putamen']"
648,['coronavirus infections'],[],[],[]
649,"['underlying infection', 'subacute thyroiditis', 'sinus tachycardia', 'pharyngitis', 'pneumonia', 'vitamin d deficiency', 'dehydration', 'short stature, idiopathic, x-linked', 'influenza', 'wolf-hirschhorn syndrome', 'testicular regression syndrome', 'pneumocystis jiroveci pneumonia', 'acute gastroenteritis', 'gonorrhea', 'geroderma osteodysplastica', 'sexually transmitted diseases', 'wilson-turner x-linked mental retardation syndrome', 'asthma', 'malnutrition', 'recurrent disease', 'decompression sickness', 'gray platelet syndrome', 'mass of body region', 'body pain', 'chest burning pain of', 'halitosis', 'fatigue', 'malaise', 'myalgia', 'headache', 'chest burning', 'rhinorrhea', 'general symptom', 'sore throat', 'dizziness', 'fatigue - symptom', 'chills', 'dyspnea']","['venom immunotherapy', 'single embryo transfer', 'toothbrushing', 'incision and drainage', 'patient contracting', 'discussion (procedure)', 'hormone replacement therapy', 'modest-temperature hyperthermia', 'therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'medical counseling', 'exercise pain management', 'echo protocol', 'therapeutic procedure']",[],"['respiratory diaphragm', 'heart', 'eye', 'entire finger', 'blood vessel', 'entire appendix', 'tooth structure', 'lung', 'entire face', 'entire breast', 'kidney']"
650,"['gonorrhea', 'geroderma osteodysplastica', 'gray platelet syndrome']","['modest-temperature hyperthermia', 'transjugular intrahepatic portosystemic shunt procedure', 'single embryo transfer', 'drilling - action', 'total androgen blockade', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'discussion (procedure)', 'transjugular intrahepatic portosystemic shunt procedure', 'drilling - action', 'discussion (procedure)']",[],"['heart', 'knee', 'heart', 'knee']"
651,"['communicable diseases', 'disorder of face', 'severe acute respiratory syndrome', 'common cold', 'acquired immunodeficiency syndrome', 'encephalomyelitis, western equine', 'influenza', 'chronic obstructive airway disease', 'bronchitis, chronic', 'herpes zoster disease', 'coronavirus infections', 'disease', 'syncope', 'clouded consciousness']","['blood transfusion', 'obstetric delivery', 'quarantine', 'apheresis (procedure)', 'isolation procedure', 'discussion (procedure)', 'demand (clinical)']",[],"['entire head', 'bony process']"
652,"['communicable diseases', 'pharyngitis', 'common cold', 'diabetes mellitus', 'asthma', 'chronic disease', 'coronavirus infections', 'hemorrhagic fever, ebola', 'sore throat', 'flushing', 'nervousness']","['root canal therapy', 'obstetric delivery', 'interventional procedure', 'therapeutic tactile stimulation', 'toilet procedure', 'incision and drainage', 'release (procedure)']",[],"['entire head', 'left upper arm structure', 'gingiva', 'hand', 'eye', 'bony process', 'tooth structure', 'entire face', 'nose', 'foot']"
653,"['infantile neuroaxonal dystrophy', 'malaria', 'coronavirus infections', 'painful bladder syndrome', 'flatulence', 'chronic back pain', 'spasmodic movement', 'signs and symptoms', 'verbal auditory hallucinations', 'gait, drop foot', 'clouded consciousness', 'exhaustion']","['elective surgical procedures', 'knee replacement arthroplasty (procedure)', 'rehabilitation therapy', 'bortezomib/dexamethasone/pegylated liposomal doxorubicin regimen', 'exercise class', 'discussion (procedure)', 'removal by grinding', 'cardiac lead procedure', 'transection (procedure)', 'muscular strength development exercise', 'injection procedure', 'arthroplasty, replacement', 'special diet', 'transjugular intrahepatic portosystemic shunt procedure', 'quarantine', 'incision and drainage', 'reminding', 'implantation procedure', 'nature therapy', 'transurethral ultrasound guided laser induced prostatectomy (tulip)', 'peripheral electronic nerve stimulation', 'therapeutic tactile stimulation', 'toilet procedure', 'isolation procedure', 'therapeutic radiology procedure', 'exercise pain management', 'therapeutic procedure']",[],"['entire head', 'hand', 'distal intermedial ridge of tibia', 'eye', 'structure of right hand', 'entire face', 'lanugo', 'foot', 'anatomical layer']"
654,"['infantile neuroaxonal dystrophy', 'coronavirus infections', 'illness (finding)']","['surgical construction', 'discussion (procedure)', 'cardiac lead procedure']",[],"['hand', 'entire face']"
655,"['severe acute respiratory syndrome', 'myocardial infarction', 'coronavirus infections', 'seizures', 'heart problem']","['rehabilitation therapy', 'reminding']",[],"['hand', 'nose']"
656,"['congenital thrombotic thrombocytopenic purpura', 'infantile neuroaxonal dystrophy', 'punctate inner choroidopathy', 'total hypotrichosis, mari type', 'comatose', 'macrophage activation syndrome', 'pain', 'feeling despair', 'clouded consciousness']","['transection (procedure)', 'obstetric delivery', 'bleomycin/doxorubicin/lomustine/streptozocin protocol', 'therapeutic tactile stimulation', 'incision and drainage', 'primary operation', 'reminding', 'isolation procedure', 'providing presence (regime/therapy)', 'confrontation', 'gamete intrafallopian transfer', 'anchoring procedure']",[],"['entire head', 'heart', 'hand', 'left coronary artery structure', 'tooth crowns', 'entire face', 'foot', 'entire breast']"
657,"['pneumonia', 'pulmonary fibrosis', 'chronic obstructive airway disease', 'lung diseases', 'rare diseases', 'pulmonary alveolar proteinosis', 'paramyotonia congenita (disorder)', 'disease', 'flushing']","['bronchial lavage', 'irrigation', 'therapeutic procedure']",[],"['hand', 'hippocampus proper', 'lung']"
658,"['hepatic methionine adenosyltransferase deficiency', 'communicable diseases', 'upper respiratory infections', 'disease', 'diarrhea', 'vomiting', 'weakness', 'pain', 'nightmares', 'clouded consciousness', 'exhaustion']","['drainage procedure', 'interventional procedure', 'therapeutic tactile stimulation', 'incision and drainage', 'cancer therapy', 'revision procedure', 'isolation procedure', 'stem cell therapy', 'surgical replantation', 'answer questions', 'discussion (procedure)', 'echo protocol']",[],"['cord - body parts', 'heart', 'inferior esophageal sphincter structure', 'entire ear', 'intestines', 'foot', 'skeletal bone']"
659,"['gonorrhea', 'geroderma osteodysplastica', 'infantile neuroaxonal dystrophy', 'autoimmune diseases', ""little's disease"", 'lung diseases, obstructive', 'cancer-associated retinopathy', 'nephritis, interstitial', 'angle closure glaucoma', 'gray platelet syndrome']","['modest-temperature hyperthermia', 'obstetric delivery', 'cancer therapeutic procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'reminding', 'bleomycin/methotrexate/vincristine protocol', 'vaccination', 'health checkup', 'therapeutic procedure', 'osteogenesis, distraction']",[],"['bone structure of rib', 'heart', 'hand', 'entire trunk', 'structure of anterior cerebral artery', 'structure of putamen', 'hair', 'blood vessel', 'lung', 'downy hair', 'nose']"
660,"['communicable diseases', 'adult fanconi syndrome', 'thromboembolism', 'deep vein thrombosis', 'dehydration', 'popliteal pterygium syndrome, lethal type', 'multiple pathologies', 'giant cell arteritis', 'coronavirus infections', 'acute gastroenteritis', 'geroderma osteodysplastica', 'sexually transmitted diseases', 'anemia, diamond-blackfan', 'gray platelet syndrome', 'hypertensive disease', 'multi-infarct dementia', 'plague', 'carpal tunnel syndrome', 'influenza', 'testicular regression syndrome', 'papillon-lefevre disease', 'thrombophilia', 'premature chromatid separation trait', 'pneumocystis jiroveci pneumonia', 'amyotrophic lateral sclerosis, sporadic', 'gonorrhea', 'obesity', 'oculocerebrocutaneous syndrome', ""little's disease"", 'diabetes mellitus', 'encephalomyelitis, western equine', 'chronic otitis media', 'lung diseases, obstructive', 'hematological disease', 'hypotrichosis simplex', 'arthrogryposis renal dysfunction cholestasis syndrome', 'disease', 'catch - finding of sensory dimension of pain', 'feeling despair', 'clouded consciousness']","['cardiac surgery procedures', 'on anti-coagulants', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'gene therapy', 'diversion procedure', 'etoposide/ifosfamide/mesna/mitoxantrone', 'discussion (procedure)', 'removal by grinding', 'cardiac lead procedure', 'hormone replacement therapy', 'modest-temperature hyperthermia', 'prevention of deep vein thrombosis', 'direct method', 'care of aged', 'drilling - action', 'quarantine', 'incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'ambulatory surgical procedures', 'vertical-banded gastroplasty', 'calming', 'osteogenesis, distraction', 'obstetric delivery', 'humor therapy', 'adoptive immunotherapy', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'positive end-expiratory pressure', 'therapeutic procedure']",[],"['respiratory diaphragm', 'heart', 'structure of retinal pigment epithelium', 'thyroid gland', 'hand', 'posterior muscle of thigh structure', 'entire blood vessel', 'blood vessel', 'brain', 'veins', 'branch of', 'kidney', 'entire upper limb', 'entire trochlear nerve', 'structure of supraoptic nucleus', 'structure of putamen', 'right brain']"
661,"['pneumonia', 'vitamin d deficiency', 'influenza', 'post viral fatigue', 'short stature, idiopathic, x-linked', 'chronic obstructive airway disease', 'bronchitis', 'wolf-hirschhorn syndrome', 'testicular regression syndrome', 'bronchitis, chronic', 'pneumonia, bacterial', 'gonorrhea', 'geroderma osteodysplastica', 'sexually transmitted diseases', 'infantile neuroaxonal dystrophy', ""little's disease"", 'multiple epiphyseal dysplasia', 'cold symptoms', 'myocardial infarction', 'chest pain', 'tired', 'fatigue', 'spasm', 'pain', 'sleeplessness', 'breathing abnormally deep', 'productive cough', 'dry cough', 'coughing', 'asthenia', 'hot flushes', 'clouded consciousness']","['modest-temperature hyperthermia', 'anterior decompression of shoulder joint', 'vitamin d supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'primary operation', 'crushing procedure', 'discussion (procedure)']",[],"['trachea', 'heart', 'avian crop', 'left upper arm structure', 'left breast', 'entire blood vessel', 'body part', 'downy hair', 'lung', 'nose', 'entire breast']"
662,"['autoimmune disease (systemic) nos', 'postural orthostatic tachycardia syndrome', 'critical illness', 'carpal tunnel syndrome', 'common cold', 'tropical spastic paraparesis', 'cancer-associated retinopathy', 'terminal illness', 'myocardial ischemia', 'gonorrhea', 'geroderma osteodysplastica', 'infantile neuroaxonal dystrophy', 'punctate inner choroidopathy', ""little's disease"", 'lung diseases, obstructive', 'gray platelet syndrome', 'signs and symptoms', 'memory loss']","['heart transplantation', 'transjugular intrahepatic portosystemic shunt procedure', 'surgical procedures, minimally invasive', 'single embryo transfer', 'antiretroviral therapy', 'assisted reproductive technologies', 'incision and drainage', 'reminding', 'tannenbaum electroanalgesia method', 'calming', 'osteogenesis, distraction', 'removal by grinding', 'thumb surgery', 'anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'primary operation', 'release (procedure)', 'direct method', 'exercise pain management', 'orthokeratology']",[],[]
663,"['pneumonia', 'vitamin d deficiency', 'influenza', 'post viral fatigue', 'short stature, idiopathic, x-linked', 'chronic obstructive airway disease', 'bronchitis', 'wolf-hirschhorn syndrome', 'testicular regression syndrome', 'bronchitis, chronic', 'pneumonia, bacterial', 'gonorrhea', 'geroderma osteodysplastica', 'sexually transmitted diseases', 'infantile neuroaxonal dystrophy', ""little's disease"", 'multiple epiphyseal dysplasia', 'cold symptoms', 'myocardial infarction', 'chest pain', 'tired', 'fatigue', 'spasm', 'pain', 'sleeplessness', 'breathing abnormally deep', 'productive cough', 'dry cough', 'coughing', 'asthenia', 'hot flushes', 'clouded consciousness']","['modest-temperature hyperthermia', 'anterior decompression of shoulder joint', 'vitamin d supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'primary operation', 'crushing procedure', 'discussion (procedure)']",[],"['trachea', 'heart', 'avian crop', 'left upper arm structure', 'left breast', 'entire blood vessel', 'body part', 'downy hair', 'lung', 'nose', 'entire breast']"
664,"['autoimmune disease (systemic) nos', 'postural orthostatic tachycardia syndrome', 'critical illness', 'carpal tunnel syndrome', 'common cold', 'tropical spastic paraparesis', 'cancer-associated retinopathy', 'terminal illness', 'myocardial ischemia', 'gonorrhea', 'geroderma osteodysplastica', 'infantile neuroaxonal dystrophy', 'punctate inner choroidopathy', ""little's disease"", 'lung diseases, obstructive', 'gray platelet syndrome', 'signs and symptoms', 'memory loss']","['heart transplantation', 'transjugular intrahepatic portosystemic shunt procedure', 'surgical procedures, minimally invasive', 'single embryo transfer', 'antiretroviral therapy', 'assisted reproductive technologies', 'incision and drainage', 'reminding', 'tannenbaum electroanalgesia method', 'calming', 'osteogenesis, distraction', 'removal by grinding', 'thumb surgery', 'anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'primary operation', 'release (procedure)', 'direct method', 'exercise pain management', 'orthokeratology']",[],"['superior olivary complex', 'respiratory diaphragm', 'wing', 'distal intermedial ridge of tibia', 'posterior muscle of thigh structure', 'eye', 'structure of nail of finger', 'entire appendix', 'entire face', 'entire breast', 'entire iris', 'structure of putamen', 'common carotid artery', 'downy hair', 'foot']"
