,symptoms,treatments,drugs,bodyparts
647,"['Gonorrhea', 'Geroderma osteodysplastica', 'Interstitial emphysema', 'Lung Diseases, Obstructive', 'Chronic Obstructive Airway Disease', 'Coronavirus Infections']","['Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Removal by grinding']",[],"['Structure of lacteal', 'Structure of putamen']"
648,['Coronavirus Infections'],[],[],[]
649,"['underlying infection', 'Subacute thyroiditis', 'Sinus Tachycardia', 'Pharyngitis', 'Pneumonia', 'Vitamin D Deficiency', 'Dehydration', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Influenza', 'Wolf-Hirschhorn Syndrome', 'Testicular regression syndrome', 'Pneumocystis jiroveci pneumonia', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Asthma', 'Malnutrition', 'Recurrent disease', 'Decompression Sickness', 'Gray Platelet Syndrome', 'Mass of body region', 'BODY PAIN', 'CHEST BURNING PAIN OF', 'Halitosis', 'Fatigue', 'Malaise', 'Myalgia', 'Headache', 'chest burning', 'Rhinorrhea', 'General symptom', 'Sore Throat', 'Dizziness', 'Fatigue - symptom', 'Chills', 'Dyspnea']","['Venom immunotherapy', 'Single Embryo Transfer', 'Toothbrushing', 'Incision and drainage', 'Patient contracting', 'Discussion (procedure)', 'Hormone replacement therapy', 'Modest-Temperature Hyperthermia', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Medical counseling', 'Exercise Pain Management', 'ECHO protocol', 'Therapeutic procedure']",[],"['Respiratory Diaphragm', 'Heart', 'Eye', 'Entire finger', 'Blood Vessel', 'Entire appendix', 'Tooth structure', 'Lung', 'Entire face', 'Entire breast', 'Kidney']"
650,"['Gonorrhea', 'Geroderma osteodysplastica', 'Gray Platelet Syndrome']","['Modest-Temperature Hyperthermia', 'Transjugular intrahepatic portosystemic shunt procedure', 'Single Embryo Transfer', 'Drilling - action', 'Total Androgen Blockade', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Discussion (procedure)', 'Transjugular intrahepatic portosystemic shunt procedure', 'Drilling - action', 'Discussion (procedure)']",[],"['Heart', 'Knee', 'Heart', 'Knee']"
651,"['Communicable Diseases', 'Disorder of face', 'Severe Acute Respiratory Syndrome', 'Common Cold', 'Acquired Immunodeficiency Syndrome', 'Encephalomyelitis, Western Equine', 'Influenza', 'Chronic Obstructive Airway Disease', 'Bronchitis, Chronic', 'Herpes zoster disease', 'Coronavirus Infections', 'Disease', 'Syncope', 'Clouded consciousness']","['Blood Transfusion', 'Obstetric Delivery', 'Quarantine', 'Apheresis (procedure)', 'Isolation procedure', 'Discussion (procedure)', 'Demand (clinical)']",[],"['Entire head', 'bony process']"
652,"['Communicable Diseases', 'Pharyngitis', 'Common Cold', 'Diabetes Mellitus', 'Asthma', 'Chronic disease', 'Coronavirus Infections', 'Hemorrhagic Fever, Ebola', 'Sore Throat', 'Flushing', 'Nervousness']","['Root Canal Therapy', 'Obstetric Delivery', 'Interventional procedure', 'Therapeutic tactile stimulation', 'Toilet procedure', 'Incision and drainage', 'Release (procedure)']",[],"['Entire head', 'Left upper arm structure', 'Gingiva', 'Hand', 'Eye', 'bony process', 'Tooth structure', 'Entire face', 'Nose', 'Foot']"
653,"['Infantile Neuroaxonal Dystrophy', 'Malaria', 'Coronavirus Infections', 'Painful Bladder Syndrome', 'Flatulence', 'Chronic back pain', 'Spasmodic movement', 'Signs and Symptoms', 'Verbal auditory hallucinations', 'Gait, Drop Foot', 'Clouded consciousness', 'Exhaustion']","['Elective Surgical Procedures', 'Knee Replacement Arthroplasty (procedure)', 'Rehabilitation therapy', 'Bortezomib/Dexamethasone/Pegylated Liposomal Doxorubicin Regimen', 'Exercise class', 'Discussion (procedure)', 'Removal by grinding', 'Cardiac Lead Procedure', 'Transection (procedure)', 'Muscular strength development exercise', 'Injection procedure', 'Arthroplasty, Replacement', 'special diet', 'Transjugular intrahepatic portosystemic shunt procedure', 'Quarantine', 'Incision and drainage', 'Reminding', 'Implantation procedure', 'nature therapy', 'Transurethral ultrasound guided laser induced prostatectomy (TULIP)', 'Peripheral Electronic Nerve Stimulation', 'Therapeutic tactile stimulation', 'Toilet procedure', 'Isolation procedure', 'Therapeutic radiology procedure', 'Exercise Pain Management', 'Therapeutic procedure']",[],"['Entire head', 'Hand', 'Distal intermedial ridge of tibia', 'Eye', 'Structure of right hand', 'Entire face', 'Lanugo', 'Foot', 'anatomical layer']"
654,"['Infantile Neuroaxonal Dystrophy', 'Coronavirus Infections', 'Illness (finding)']","['Surgical construction', 'Discussion (procedure)', 'Cardiac Lead Procedure']",[],"['Hand', 'Entire face']"
655,"['Severe Acute Respiratory Syndrome', 'Myocardial Infarction', 'Coronavirus Infections', 'Seizures', 'HEART PROBLEM']","['Rehabilitation therapy', 'Reminding']",[],"['Hand', 'Nose']"
656,"['Congenital Thrombotic Thrombocytopenic Purpura', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', 'Total Hypotrichosis, Mari type', 'Comatose', 'Macrophage Activation Syndrome', 'Pain', 'Feeling despair', 'Clouded consciousness']","['Transection (procedure)', 'Obstetric Delivery', 'bleomycin/doxorubicin/lomustine/streptozocin protocol', 'Therapeutic tactile stimulation', 'Incision and drainage', 'Primary operation', 'Reminding', 'Isolation procedure', 'Providing presence (regime/therapy)', 'Confrontation', 'Gamete Intrafallopian Transfer', 'Anchoring procedure']",[],"['Entire head', 'Heart', 'Hand', 'Left coronary artery structure', 'Tooth Crowns', 'Entire face', 'Foot', 'Entire breast']"
657,"['Pneumonia', 'Pulmonary Fibrosis', 'Chronic Obstructive Airway Disease', 'Lung diseases', 'Rare Diseases', 'Pulmonary Alveolar Proteinosis', 'Paramyotonia Congenita (disorder)', 'Disease', 'Flushing']","['Bronchial Lavage', 'Irrigation', 'Therapeutic procedure']",[],"['Hand', 'Hippocampus Proper', 'Lung']"
658,"['Hepatic methionine adenosyltransferase deficiency', 'Communicable Diseases', 'Upper Respiratory Infections', 'Disease', 'Diarrhea', 'Vomiting', 'Weakness', 'Pain', 'Nightmares', 'Clouded consciousness', 'Exhaustion']","['Drainage procedure', 'Interventional procedure', 'Therapeutic tactile stimulation', 'Incision and drainage', 'cancer therapy', 'Revision procedure', 'Isolation procedure', 'stem cell therapy', 'Surgical Replantation', 'answer questions', 'Discussion (procedure)', 'ECHO protocol']",[],"['Cord - Body Parts', 'Heart', 'Inferior esophageal sphincter structure', 'Entire ear', 'Intestines', 'Foot', 'Skeletal bone']"
659,"['Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Autoimmune Diseases', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Cancer-Associated Retinopathy', 'Nephritis, Interstitial', 'Angle Closure Glaucoma', 'Gray Platelet Syndrome']","['Modest-Temperature Hyperthermia', 'Obstetric Delivery', 'Cancer Therapeutic Procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Reminding', 'bleomycin/methotrexate/vincristine protocol', 'Vaccination', 'Health Checkup', 'Therapeutic procedure', 'Osteogenesis, Distraction']",[],"['Bone structure of rib', 'Heart', 'Hand', 'Entire trunk', 'Structure of anterior cerebral artery', 'Structure of putamen', 'Hair', 'Blood Vessel', 'Lung', 'Downy hair', 'Nose']"
660,"['Communicable Diseases', 'Adult Fanconi syndrome', 'Thromboembolism', 'Deep Vein Thrombosis', 'Dehydration', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'multiple pathologies', 'Giant Cell Arteritis', 'Coronavirus Infections', 'Acute gastroenteritis', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Anemia, Diamond-Blackfan', 'Gray Platelet Syndrome', 'Hypertensive disease', 'Multi-infarct dementia', 'Plague', 'Carpal Tunnel Syndrome', 'Influenza', 'Testicular regression syndrome', 'Papillon-Lefevre Disease', 'Thrombophilia', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Pneumocystis jiroveci pneumonia', 'Amyotrophic Lateral Sclerosis, Sporadic', 'Gonorrhea', 'Obesity', 'Oculocerebrocutaneous syndrome', ""Little's Disease"", 'Diabetes Mellitus', 'Encephalomyelitis, Western Equine', 'Chronic otitis media', 'Lung Diseases, Obstructive', 'Hematological Disease', 'Hypotrichosis simplex', 'Arthrogryposis renal dysfunction cholestasis syndrome', 'Disease', 'Catch - Finding of sensory dimension of pain', 'Feeling despair', 'Clouded consciousness']","['Cardiac Surgery procedures', 'on anti-coagulants', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'gene therapy', 'Diversion procedure', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Removal by grinding', 'Cardiac Lead Procedure', 'Hormone replacement therapy', 'Modest-Temperature Hyperthermia', 'Prevention of deep vein thrombosis', 'Direct Method', 'Care of aged', 'Drilling - action', 'Quarantine', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Ambulatory Surgical Procedures', 'Vertical-Banded Gastroplasty', 'Calming', 'Osteogenesis, Distraction', 'Obstetric Delivery', 'Humor therapy', 'Adoptive Immunotherapy', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Positive End-Expiratory Pressure', 'Therapeutic procedure']",[],"['Respiratory Diaphragm', 'Heart', 'Structure of retinal pigment epithelium', 'Thyroid Gland', 'Hand', 'Posterior muscle of thigh structure', 'Entire blood vessel', 'Blood Vessel', 'Brain', 'Veins', 'Branch of', 'Kidney', 'Entire upper limb', 'Entire trochlear nerve', 'Structure of supraoptic nucleus', 'Structure of putamen', 'right brain']"
661,"['Pneumonia', 'Vitamin D Deficiency', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Bronchitis', 'Wolf-Hirschhorn Syndrome', 'Testicular regression syndrome', 'Bronchitis, Chronic', 'Pneumonia, Bacterial', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Infantile Neuroaxonal Dystrophy', ""Little's Disease"", 'Multiple Epiphyseal Dysplasia', 'cold symptoms', 'Myocardial Infarction', 'Chest Pain', 'Tired', 'Fatigue', 'Spasm', 'Pain', 'Sleeplessness', 'Breathing abnormally deep', 'Productive cough', 'Dry cough', 'Coughing', 'Asthenia', 'Hot flushes', 'Clouded consciousness']","['Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Vitamin D supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Crushing procedure', 'Discussion (procedure)']",[],"['Trachea', 'Heart', 'Avian crop', 'Left upper arm structure', 'Left breast', 'Entire blood vessel', 'Body part', 'Downy hair', 'Lung', 'Nose', 'Entire breast']"
662,"['Autoimmune disease (systemic) NOS', 'Postural Orthostatic Tachycardia Syndrome', 'Critical Illness', 'Carpal Tunnel Syndrome', 'Common Cold', 'Tropical Spastic Paraparesis', 'Cancer-Associated Retinopathy', 'Terminal illness', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Signs and Symptoms', 'Memory Loss']","['Heart Transplantation', 'Transjugular intrahepatic portosystemic shunt procedure', 'Surgical Procedures, Minimally Invasive', 'Single Embryo Transfer', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Reminding', 'Tannenbaum electroanalgesia method', 'Calming', 'Osteogenesis, Distraction', 'Removal by grinding', 'thumb surgery', 'Anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Release (procedure)', 'Direct Method', 'Exercise Pain Management', 'Orthokeratology']",[],[]
663,"['Pneumonia', 'Vitamin D Deficiency', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Bronchitis', 'Wolf-Hirschhorn Syndrome', 'Testicular regression syndrome', 'Bronchitis, Chronic', 'Pneumonia, Bacterial', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Infantile Neuroaxonal Dystrophy', ""Little's Disease"", 'Multiple Epiphyseal Dysplasia', 'cold symptoms', 'Myocardial Infarction', 'Chest Pain', 'Tired', 'Fatigue', 'Spasm', 'Pain', 'Sleeplessness', 'Breathing abnormally deep', 'Productive cough', 'Dry cough', 'Coughing', 'Asthenia', 'Hot flushes', 'Clouded consciousness']","['Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Vitamin D supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Crushing procedure', 'Discussion (procedure)']",[],"['Trachea', 'Heart', 'Avian crop', 'Left upper arm structure', 'Left breast', 'Entire blood vessel', 'Body part', 'Downy hair', 'Lung', 'Nose', 'Entire breast']"
664,"['Autoimmune disease (systemic) NOS', 'Postural Orthostatic Tachycardia Syndrome', 'Critical Illness', 'Carpal Tunnel Syndrome', 'Common Cold', 'Tropical Spastic Paraparesis', 'Cancer-Associated Retinopathy', 'Terminal illness', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Signs and Symptoms', 'Memory Loss']","['Heart Transplantation', 'Transjugular intrahepatic portosystemic shunt procedure', 'Surgical Procedures, Minimally Invasive', 'Single Embryo Transfer', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Reminding', 'Tannenbaum electroanalgesia method', 'Calming', 'Osteogenesis, Distraction', 'Removal by grinding', 'thumb surgery', 'Anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Release (procedure)', 'Direct Method', 'Exercise Pain Management', 'Orthokeratology']",[],"['SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Wing', 'Distal intermedial ridge of tibia', 'Posterior muscle of thigh structure', 'Eye', 'Structure of nail of finger', 'Entire appendix', 'Entire face', 'Entire breast', 'Entire iris', 'Structure of putamen', 'Common carotid artery', 'Downy hair', 'Foot']"
665,"['Communicable Diseases', 'Walking pneumonia', 'Pelvic Organ Prolapse', 'Hamman-Rich syndrome', 'Exanthema', 'Hepatorenal Syndrome', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'flu symptoms', 'Sexually Transmitted Diseases', 'Severe Acute Respiratory Syndrome', 'Influenza-like illness', 'Other viral diseases NOS', 'Gray Platelet Syndrome', 'Pneumonia', 'Influenza', 'Chronic Obstructive Airway Disease', 'Immune Complex Diseases', 'Gonorrhea', 'Autoimmune Diseases', ""Little's Disease"", 'Chronic otitis media', 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Paracoccidioidomycosis', 'Disease', 'Pain, Postoperative', 'Coughing']","['Induced abortion (procedure)', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Physical therapy', 'Trans-hiatal esophagectomy', 'Prophylactic treatment', 'Detection', 'Triage', 'altretamine/carmustine/mitomycin', 'Massage Therapy', 'Incision and drainage', 'Reminding', 'bleomycin/methotrexate/vincristine protocol', 'Massage', 'Calming', 'Osteogenesis, Distraction', 'Obstetric Delivery', 'Injection of therapeutic agent', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', 'Therapeutic procedure']",[],"['Sinoatrial Node', 'medial amygdalar nucleus', 'Toes', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Hand', 'Gut', 'Brain', 'Entire sinoatrial node', 'Entire face', 'Entire neck', 'Entire breast', 'Snout structure (body structure)']"
666,[],"['Radial optic neurotomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'Discussion (procedure)', 'Cardiac Lead Procedure']",[],['Common carotid artery']
667,"['Gonorrhea', 'Geroderma osteodysplastica', 'Hyperkinetic Heart Syndrome', 'Klinefelter Syndrome', 'Coronavirus Infections']","['Transjugular intrahepatic portosystemic shunt procedure', 'Cardiovascular Surgical Procedures', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Discussion (procedure)', 'Insertion of pack (procedure)']",[],"['Heart', 'Hand', 'Common carotid artery']"
668,"['Preeclamptic toxemia', 'Autoimmune disease (systemic) NOS', 'Algoneurodystrophy', 'Carpal Tunnel Syndrome', 'Roberts-SC phocomelia syndrome', 'Chronic articular rheumatism', 'Wolf-Hirschhorn Syndrome', 'Bronchiolitis Obliterans Organizing Pneumonia', 'Acute gastroenteritis', 'Curb', 'Gonorrhea', 'Geroderma osteodysplastica', 'Liver Failure, Acute', 'Brain Damage, Chronic', 'Infarction of spinal cord', 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Disease', 'Painful Bladder Syndrome', 'Tired', 'Clouded consciousness']","['Single Embryo Transfer', 'Induced abortion (procedure)', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Reminding', 'Excision of axillary lymph nodes', 'Discussion (procedure)', 'Osteogenesis, Distraction', 'Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Childhood Immunization', 'Expression procedure', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Isolation procedure', 'Surgical Replantation', 'Direct Method']",[],"['SUPERIOR OLIVARY COMPLEX', 'medial amygdalar nucleus', 'Respiratory Diaphragm', 'Carotid Body', 'Structure of putamen', 'Common carotid artery', 'Blood Vessel', 'Entire appendix', 'Cerebellum', 'Foot']"
669,"['Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Periodic Alternating Nystagmus', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Neuroleptic Malignant Syndrome', 'Polyarteritis Nodosa', 'Myocardial Ischemia']","['Single Embryo Transfer', 'Surgical Procedures, Minimally Invasive', 'Induced abortion (procedure)', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Therapeutic procedure', 'Complementary and alternative medicine', 'Gamete Intrafallopian Transfer']",[],"['SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Tooth root structure', 'Hand', 'Entire finger', 'Para-aortic node', 'Lung']"
